"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-03-12","2783.00","2790.50","2797.00","2779.30","","-0.13%"
"2018-03-09","2786.60","2752.90","2786.60","2751.50","","1.74%"
"2018-03-08","2739.00","2732.80","2740.40","2722.70","","0.45%"
"2018-03-07","2726.80","2710.20","2730.60","2701.70","","-0.05%"
"2018-03-06","2728.10","2730.20","2732.10","2711.30","","0.26%"
"2018-03-05","2720.90","2681.10","2728.10","2675.80","","1.10%"
"2018-03-02","2691.20","2658.90","2696.20","2647.30","","0.50%"
"2018-03-01","2677.70","2715.20","2730.90","2659.70","","-1.33%"
"2018-02-28","2713.80","2753.80","2761.50","2713.50","","-1.11%"
"2018-02-27","2744.30","2780.40","2789.20","2744.20","","-1.27%"
"2018-02-26","2779.60","2757.40","2780.60","2753.80","","1.18%"
"2018-02-23","2747.30","2715.80","2747.80","2713.70","","1.60%"
"2018-02-22","2704.00","2710.40","2731.30","2697.80","","0.10%"
"2018-02-21","2701.30","2720.50","2747.80","2701.30","","-0.55%"
"2018-02-20","2716.30","2723.00","2737.60","2706.80","","-0.58%"
"2018-02-16","2732.20","2727.10","2754.40","2725.10","","0.04%"
"2018-02-15","2731.20","2713.50","2731.50","2689.80","","1.21%"
"2018-02-14","2698.60","2651.20","2702.10","2648.90","","1.34%"
"2018-02-13","2662.90","2646.30","2668.80","2637.10","","0.26%"
"2018-02-12","2656.00","2636.80","2672.60","2622.40","","1.39%"
"2018-02-09","2619.60","2601.80","2638.70","2532.70","","1.50%"
"2018-02-08","2581.00","2685.00","2685.30","2580.60","","-3.76%"
"2018-02-07","2681.70","2690.90","2727.70","2681.30","","-0.50%"
"2018-02-06","2695.10","2614.80","2701.00","2593.10","","1.74%"
"2018-02-05","2648.90","2741.10","2763.40","2638.20","","-4.10%"
"2018-02-02","2762.10","2808.90","2808.90","2760.00","","-2.12%"
"2018-02-01","2822.00","2816.40","2836.00","2812.70","","-0.06%"
"2018-01-31","2823.80","2832.40","2839.30","2813.00","","0.05%"
"2018-01-30","2822.40","2832.70","2837.80","2818.30","","-1.09%"
"2018-01-29","2853.50","2867.20","2870.60","2851.50","","-0.68%"
"2018-01-26","2872.90","2847.50","2872.90","2846.20","","1.19%"
"2018-01-25","2839.20","2846.20","2848.60","2830.90","","0.06%"
"2018-01-24","2837.50","2845.40","2853.00","2824.80","","-0.06%"
"2018-01-23","2839.10","2835.10","2842.20","2830.60","","0.22%"
"2018-01-22","2833.00","2809.20","2833.00","2808.10","","0.81%"
"2018-01-19","2810.30","2802.60","2810.30","2798.10","","0.44%"
"2018-01-18","2798.00","2802.40","2805.80","2792.60","","-0.16%"
"2018-01-17","2802.60","2785.00","2807.00","2778.40","","0.94%"
"2018-01-16","2776.40","2799.00","2807.50","2768.60","","-0.35%"
"2018-01-12","2786.20","2770.20","2787.80","2769.60","","0.67%"
"2018-01-11","2767.60","2753.00","2767.60","2752.80","","0.71%"
"2018-01-10","2748.20","2745.60","2750.80","2736.10","","-0.11%"
"2018-01-09","2751.30","2751.20","2759.10","2747.90","","0.13%"
"2018-01-08","2747.70","2742.70","2748.50","2737.60","","0.16%"
"2018-01-05","2743.20","2731.30","2743.40","2727.90","","0.70%"
"2018-01-04","2724.00","2719.30","2729.30","2719.10","","0.40%"
"2018-01-03","2713.10","2697.80","2714.40","2697.80","","0.64%"
"2018-01-02","2695.80","2683.70","2695.90","2682.40","","0.83%"
"2017-12-29","2673.60","2689.20","2692.10","2673.60","","-0.52%"
"2017-12-28","2687.50","2686.10","2687.70","2682.70","","0.18%"
"2017-12-27","2682.60","2682.10","2685.60","2678.90","","0.08%"
"2017-12-26","2680.50","2679.10","2682.70","2678.00","","-0.10%"
"2017-12-22","2683.30","2684.20","2685.30","2678.10","","-0.05%"
"2017-12-21","2684.60","2683.00","2692.60","2682.40","","0.20%"
"2017-12-20","2679.20","2688.20","2691.00","2676.10","","-0.09%"
"2017-12-19","2681.50","2692.70","2694.40","2680.70","","-0.32%"
"2017-12-18","2690.20","2685.90","2695.00","2685.90","","0.54%"
"2017-12-15","2675.80","2660.60","2679.60","2659.10","","0.90%"
"2017-12-14","2652.00","2665.90","2668.10","2652.00","","-0.41%"
"2017-12-13","2662.80","2667.60","2671.90","2662.80","","-0.05%"
"2017-12-12","2664.10","2661.70","2669.70","2659.80","","0.15%"
"2017-12-11","2660.00","2652.20","2660.30","2651.50","","0.32%"
"2017-12-08","2651.50","2646.20","2651.70","2644.10","","0.55%"
"2017-12-07","2637.00","2628.40","2641.00","2626.50","","0.29%"
"2017-12-06","2629.30","2626.20","2634.40","2624.80","","-0.01%"
"2017-12-05","2629.60","2639.80","2648.70","2627.70","","-0.37%"
"2017-12-04","2639.40","2657.20","2665.20","2639.00","","-0.11%"
"2017-12-01","2642.20","2645.10","2650.60","2605.50","","-0.20%"
"2017-11-30","2647.60","2633.90","2657.70","2633.90","","0.82%"
"2017-11-29","2626.10","2627.80","2634.90","2620.30","","-0.03%"
"2017-11-28","2627.00","2605.90","2627.70","2605.40","","0.98%"
"2017-11-27","2601.40","2602.70","2606.40","2598.90","","-0.04%"
"2017-11-24","2602.40","2600.40","2604.20","2600.40","","0.20%"
"2017-11-22","2597.10","2600.30","2600.90","2595.20","","-0.07%"
"2017-11-21","2599.00","2589.20","2601.20","2589.20","","0.65%"
"2017-11-20","2582.10","2579.50","2584.60","2578.20","","0.13%"
"2017-11-17","2578.80","2582.90","2584.00","2577.60","","-0.26%"
"2017-11-16","2585.60","2572.90","2590.10","2572.90","","0.82%"
"2017-11-15","2564.60","2569.40","2572.80","2557.40","","-0.55%"
"2017-11-14","2578.90","2577.80","2579.70","2566.60","","-0.23%"
"2017-11-13","2584.80","2576.50","2587.70","2574.50","","0.10%"
"2017-11-10","2582.30","2580.20","2583.80","2575.60","","-0.09%"
"2017-11-09","2584.60","2584.00","2586.50","2566.30","","-0.38%"
"2017-11-08","2594.40","2588.70","2595.50","2585.00","","0.15%"
"2017-11-07","2590.60","2592.10","2597.00","2584.30","","-0.02%"
"2017-11-06","2591.10","2587.50","2593.40","2585.70","","0.13%"
"2017-11-03","2587.80","2581.90","2588.40","2576.80","","0.31%"
"2017-11-02","2579.80","2579.50","2581.10","2566.20","","0.02%"
"2017-11-01","2579.40","2583.20","2588.40","2574.90","","0.16%"
"2017-10-31","2575.30","2576.00","2578.30","2572.20","","0.10%"
"2017-10-30","2572.80","2577.80","2580.00","2568.20","","-0.32%"
"2017-10-27","2581.10","2570.30","2583.00","2565.90","","0.81%"
"2017-10-26","2560.40","2560.10","2567.10","2559.80","","0.13%"
"2017-10-25","2557.20","2566.50","2567.40","2544.00","","-0.46%"
"2017-10-24","2569.10","2568.70","2572.20","2565.60","","0.16%"
"2017-10-23","2565.00","2578.10","2578.30","2564.30","","-0.40%"
"2017-10-20","2575.20","2567.60","2575.40","2567.60","","0.51%"
"2017-10-19","2562.10","2553.40","2562.40","2547.90","","0.03%"
"2017-10-18","2561.30","2562.90","2564.10","2559.70","","0.07%"
"2017-10-17","2559.40","2557.20","2559.70","2554.70","","0.07%"
"2017-10-16","2557.60","2555.60","2559.50","2552.60","","0.17%"
"2017-10-13","2553.20","2555.70","2557.70","2552.10","","0.09%"
"2017-10-12","2550.90","2552.90","2555.30","2548.30","","-0.17%"
"2017-10-11","2555.20","2550.60","2555.20","2547.90","","0.18%"
"2017-10-10","2550.60","2550.00","2555.20","2544.90","","0.23%"
"2017-10-09","2544.70","2551.40","2551.80","2541.60","","-0.18%"
"2017-10-06","2549.30","2547.40","2549.40","2543.80","","-0.11%"
"2017-10-05","2552.10","2540.90","2552.50","2540.00","","0.57%"
"2017-10-04","2537.70","2533.50","2540.50","2531.80","","0.12%"
"2017-10-03","2534.60","2530.30","2535.10","2528.80","","0.22%"
"2017-10-02","2529.10","2521.20","2529.20","2520.40","","0.39%"
"2017-09-29","2519.40","2510.00","2519.40","2508.00","","0.37%"
"2017-09-28","2510.10","2503.40","2510.80","2502.90","","0.12%"
"2017-09-27","2507.00","2503.30","2511.80","2495.90","","0.41%"
"2017-09-26","2496.80","2501.00","2503.50","2495.10","","0.00%"
"2017-09-25","2496.70","2499.40","2502.50","2488.00","","-0.22%"
"2017-09-22","2502.20","2497.30","2503.50","2496.50","","0.06%"
"2017-09-21","2500.60","2507.20","2507.20","2499.00","","-0.30%"
"2017-09-20","2508.20","2506.80","2508.80","2496.70","","0.06%"
"2017-09-19","2506.70","2506.30","2507.80","2503.20","","0.11%"
"2017-09-18","2503.90","2502.50","2508.30","2499.90","","0.15%"
"2017-09-15","2500.20","2495.70","2500.20","2493.20","","0.18%"
"2017-09-14","2495.60","2494.60","2498.40","2491.30","","-0.11%"
"2017-09-13","2498.40","2493.90","2498.40","2492.10","","0.08%"
"2017-09-12","2496.50","2491.90","2496.80","2490.40","","0.34%"
"2017-09-11","2488.10","2474.50","2488.90","2474.50","","1.08%"
"2017-09-08","2461.40","2462.20","2467.10","2459.40","","-0.15%"
"2017-09-07","2465.10","2468.10","2468.60","2460.30","","-0.02%"
"2017-09-06","2465.50","2463.80","2469.60","2459.20","","0.31%"
"2017-09-05","2457.80","2470.30","2472.00","2446.60","","-0.76%"
"2017-09-01","2476.60","2474.40","2480.40","2473.80","","0.20%"
"2017-08-31","2471.70","2462.70","2475.00","2462.70","","0.57%"
"2017-08-30","2457.60","2446.10","2460.30","2443.80","","0.46%"
"2017-08-29","2446.30","2431.90","2449.20","2428.20","","0.09%"
"2017-08-28","2444.20","2447.30","2449.10","2439.00","","0.05%"
"2017-08-25","2443.10","2444.70","2454.00","2442.20","","0.17%"
"2017-08-24","2439.00","2447.90","2450.40","2436.20","","-0.20%"
"2017-08-23","2444.00","2444.90","2448.90","2441.40","","-0.35%"
"2017-08-22","2452.50","2433.80","2454.80","2433.70","","0.99%"
"2017-08-21","2428.40","2425.50","2430.60","2417.30","","0.12%"
"2017-08-18","2425.60","2427.60","2440.30","2420.70","","-0.18%"
"2017-08-17","2430.00","2462.90","2465.00","2430.00","","-1.54%"
"2017-08-16","2468.10","2468.60","2474.90","2463.90","","0.14%"
"2017-08-15","2464.60","2468.70","2468.90","2461.60","","-0.05%"
"2017-08-14","2465.80","2455.00","2468.20","2455.00","","1.00%"
"2017-08-11","2441.30","2441.00","2448.10","2437.80","","0.13%"
"2017-08-10","2438.20","2465.40","2465.40","2437.80","","-1.45%"
"2017-08-09","2474.00","2465.30","2474.40","2462.10","","-0.04%"
"2017-08-08","2474.90","2478.30","2490.90","2470.30","","-0.24%"
"2017-08-07","2480.90","2477.10","2480.90","2475.90","","0.17%"
"2017-08-04","2476.80","2476.90","2480.00","2472.10","","0.19%"
"2017-08-03","2472.20","2476.00","2476.00","2468.80","","-0.22%"
"2017-08-02","2477.60","2480.40","2480.40","2466.50","","0.05%"
"2017-08-01","2476.30","2477.10","2478.50","2471.10","","0.24%"
"2017-07-31","2470.30","2475.90","2478.00","2468.50","","-0.07%"
"2017-07-28","2472.10","2469.10","2473.50","2464.70","","-0.13%"
"2017-07-27","2475.40","2482.80","2484.00","2459.90","","-0.10%"
"2017-07-26","2477.80","2480.00","2481.70","2474.90","","0.03%"
"2017-07-25","2477.10","2477.90","2481.20","2474.90","","0.29%"
"2017-07-24","2469.90","2472.00","2473.10","2466.30","","-0.11%"
"2017-07-21","2472.50","2467.40","2472.50","2465.10","","-0.04%"
"2017-07-20","2473.40","2475.60","2477.60","2468.40","","-0.02%"
"2017-07-19","2473.80","2463.80","2473.80","2463.80","","0.54%"
"2017-07-18","2460.60","2455.90","2460.90","2450.30","","0.06%"
"2017-07-17","2459.10","2459.50","2462.80","2457.20","","-0.01%"
"2017-07-14","2459.30","2449.20","2463.50","2446.70","","0.47%"
"2017-07-13","2447.80","2445.00","2449.30","2441.70","","0.19%"
"2017-07-12","2443.20","2435.80","2445.80","2435.80","","0.73%"
"2017-07-11","2425.50","2427.30","2429.30","2412.80","","-0.08%"
"2017-07-10","2427.40","2424.50","2432.00","2422.30","","0.09%"
"2017-07-07","2425.20","2413.50","2426.90","2413.50","","0.64%"
"2017-07-06","2409.80","2423.40","2424.30","2407.70","","-0.93%"
"2017-07-05","2432.50","2430.80","2434.90","2422.10","","0.14%"
"2017-07-03","2429.00","2431.40","2439.20","2428.70","","0.23%"
"2017-06-30","2423.40","2429.20","2432.70","2421.70","","0.15%"
"2017-06-29","2419.70","2442.40","2442.70","2405.70","","-0.86%"
"2017-06-28","2440.70","2428.70","2443.00","2428.00","","0.88%"
"2017-06-27","2419.40","2436.30","2440.20","2419.40","","-0.81%"
"2017-06-26","2439.10","2443.30","2450.40","2437.00","","0.03%"
"2017-06-23","2438.30","2434.70","2441.40","2431.10","","0.16%"
"2017-06-22","2434.50","2437.40","2441.60","2433.30","","-0.05%"
"2017-06-21","2435.60","2439.30","2442.20","2430.70","","-0.06%"
"2017-06-20","2437.00","2450.70","2450.70","2436.60","","-0.67%"
"2017-06-19","2453.50","2442.60","2453.80","2441.80","","0.83%"
"2017-06-16","2433.20","2431.20","2433.20","2422.90","","0.03%"
"2017-06-15","2432.50","2424.10","2433.90","2418.50","","-0.22%"
"2017-06-14","2437.90","2443.80","2443.80","2428.30","","-0.10%"
"2017-06-13","2440.30","2434.20","2441.50","2431.30","","0.45%"
"2017-06-12","2429.40","2425.90","2430.40","2420.00","","-0.10%"
"2017-06-09","2431.80","2436.40","2446.20","2415.70","","-0.08%"
"2017-06-08","2433.80","2434.30","2439.30","2427.90","","0.03%"
"2017-06-07","2433.10","2432.00","2435.30","2424.80","","0.16%"
"2017-06-06","2429.30","2431.90","2436.20","2428.10","","-0.28%"
"2017-06-05","2436.10","2437.80","2439.60","2434.30","","-0.12%"
"2017-06-02","2439.10","2431.30","2440.20","2427.70","","0.37%"
"2017-06-01","2430.10","2415.70","2430.10","2413.50","","0.76%"
"2017-05-31","2411.80","2415.60","2416.00","2403.60","","-0.05%"
"2017-05-30","2412.90","2411.70","2415.30","2409.40","","-0.12%"
"2017-05-26","2415.80","2414.50","2416.70","2412.20","","0.03%"
"2017-05-25","2415.10","2409.50","2418.70","2408.00","","0.45%"
"2017-05-24","2404.40","2401.40","2405.60","2398.00","","0.25%"
"2017-05-23","2398.40","2397.00","2400.80","2393.90","","0.18%"
"2017-05-22","2394.00","2387.20","2395.50","2386.90","","0.52%"
"2017-05-19","2381.70","2371.40","2389.10","2370.40","","0.68%"
"2017-05-18","2365.70","2354.70","2375.70","2352.70","","0.37%"
"2017-05-17","2357.00","2382.90","2384.90","2356.20","","-1.82%"
"2017-05-16","2400.70","2404.60","2405.80","2396.10","","-0.07%"
"2017-05-15","2402.30","2394.00","2404.10","2393.90","","0.48%"
"2017-05-12","2390.90","2392.40","2392.40","2387.20","","-0.15%"
"2017-05-11","2394.40","2394.80","2395.70","2381.70","","-0.22%"
"2017-05-10","2399.60","2396.80","2399.70","2392.80","","0.11%"
"2017-05-09","2396.90","2401.60","2403.90","2392.40","","-0.10%"
"2017-05-08","2399.40","2399.90","2401.40","2393.90","","0.00%"
"2017-05-05","2399.30","2392.40","2399.30","2389.40","","0.41%"
"2017-05-04","2389.50","2389.80","2391.40","2380.30","","0.06%"
"2017-05-03","2388.10","2386.50","2389.80","2379.80","","-0.13%"
"2017-05-02","2391.20","2391.10","2392.90","2385.80","","0.12%"
"2017-05-01","2388.30","2388.50","2394.50","2384.80","","0.17%"
"2017-04-28","2384.20","2393.70","2393.70","2382.40","","-0.19%"
"2017-04-27","2388.80","2389.70","2392.10","2382.70","","0.06%"
"2017-04-26","2387.40","2389.00","2398.20","2386.80","","-0.05%"
"2017-04-25","2388.60","2381.50","2392.50","2381.20","","0.61%"
"2017-04-24","2374.20","2370.30","2377.00","2369.20","","1.09%"
"2017-04-21","2348.70","2354.70","2356.20","2344.50","","-0.30%"
"2017-04-20","2355.80","2342.70","2361.40","2340.90","","0.75%"
"2017-04-19","2338.20","2346.80","2352.60","2335.10","","-0.17%"
"2017-04-18","2342.20","2342.50","2348.30","2334.50","","-0.29%"
"2017-04-17","2349.00","2332.60","2349.10","2332.50","","0.86%"
"2017-04-13","2328.90","2342.00","2348.30","2328.90","","-0.68%"
"2017-04-12","2344.90","2352.20","2352.70","2341.20","","-0.38%"
"2017-04-11","2353.80","2353.90","2355.20","2337.20","","-0.14%"
"2017-04-10","2357.20","2357.20","2366.40","2351.50","","0.07%"
"2017-04-07","2355.50","2356.60","2363.80","2350.70","","-0.08%"
"2017-04-06","2357.50","2353.80","2364.20","2348.90","","0.20%"
"2017-04-05","2352.90","2366.60","2378.40","2350.50","","-0.31%"
"2017-04-04","2360.20","2354.80","2360.50","2350.70","","0.06%"
"2017-04-03","2358.80","2362.30","2365.90","2344.70","","-0.17%"
"2017-03-31","2362.70","2364.80","2370.30","2362.60","","-0.23%"
"2017-03-30","2368.10","2361.30","2370.40","2358.60","","0.30%"
"2017-03-29","2361.10","2356.50","2363.40","2352.90","","0.11%"
"2017-03-28","2358.60","2339.80","2363.80","2337.60","","0.73%"
"2017-03-27","2341.60","2329.10","2344.90","2322.20","","-0.10%"
"2017-03-24","2344.00","2350.40","2356.20","2335.70","","-0.09%"
"2017-03-23","2346.00","2346.00","2358.90","2342.10","","-0.10%"
"2017-03-22","2348.40","2343.00","2351.80","2336.40","","0.19%"
"2017-03-21","2344.00","2379.30","2381.90","2341.90","","-1.24%"
"2017-03-20","2373.50","2378.20","2379.60","2369.70","","-0.20%"
"2017-03-17","2378.20","2383.70","2385.70","2377.60","","-0.13%"
"2017-03-16","2381.40","2387.70","2388.10","2377.20","","-0.16%"
"2017-03-15","2385.30","2370.30","2390.00","2368.90","","0.84%"
"2017-03-14","2365.40","2368.60","2368.60","2358.20","","-0.34%"
"2017-03-13","2373.50","2371.60","2374.40","2368.50","","0.04%"
"2017-03-10","2372.60","2372.50","2376.90","2363.00","","0.33%"
"2017-03-09","2364.90","2363.50","2369.10","2354.50","","0.08%"
"2017-03-08","2363.00","2369.80","2373.10","2361.00","","-0.23%"
"2017-03-07","2368.40","2370.70","2375.10","2365.50","","-0.29%"
"2017-03-06","2375.30","2375.20","2378.80","2368.00","","-0.33%"
"2017-03-03","2383.10","2380.90","2383.90","2375.40","","0.05%"
"2017-03-02","2381.90","2394.80","2394.80","2380.20","","-0.59%"
"2017-03-01","2396.00","2380.10","2401.00","2380.10","","1.37%"
"2017-02-28","2363.60","2366.10","2367.80","2359.00","","-0.26%"
"2017-02-27","2369.80","2365.20","2371.50","2361.90","","0.11%"
"2017-02-24","2367.30","2355.70","2367.30","2352.90","","0.15%"
"2017-02-23","2363.80","2367.50","2368.30","2355.10","","0.04%"
"2017-02-22","2362.80","2361.10","2365.10","2358.30","","-0.11%"
"2017-02-21","2365.40","2354.90","2366.70","2354.90","","0.60%"
"2017-02-17","2351.20","2343.00","2351.20","2339.60","","0.17%"
"2017-02-16","2347.20","2349.60","2351.30","2338.90","","-0.09%"
"2017-02-15","2349.20","2335.60","2351.30","2334.80","","0.50%"
"2017-02-14","2337.60","2326.10","2337.60","2322.20","","0.40%"
"2017-02-13","2328.20","2321.70","2331.60","2321.40","","0.52%"
"2017-02-10","2316.10","2312.30","2319.20","2311.10","","0.36%"
"2017-02-09","2307.90","2296.70","2311.10","2296.60","","0.58%"
"2017-02-08","2294.70","2289.60","2295.90","2285.40","","0.07%"
"2017-02-07","2293.10","2295.90","2299.40","2290.20","","0.02%"
"2017-02-06","2292.60","2294.30","2296.20","2288.60","","-0.21%"
"2017-02-03","2297.40","2288.50","2298.30","2287.90","","0.73%"
"2017-02-02","2280.80","2276.70","2284.00","2271.70","","0.05%"
"2017-02-01","2279.60","2285.60","2289.10","2272.40","","0.03%"
"2017-01-31","2278.90","2274.00","2279.10","2267.20","","-0.09%"
"2017-01-30","2280.90","2286.00","2286.00","2268.00","","-0.60%"
"2017-01-27","2294.70","2299.00","2299.00","2291.60","","-0.09%"
"2017-01-26","2296.70","2298.60","2301.00","2294.10","","-0.07%"
"2017-01-25","2298.40","2288.90","2299.60","2288.90","","0.80%"
"2017-01-24","2280.10","2267.90","2284.60","2266.70","","0.66%"
"2017-01-23","2265.20","2267.80","2271.80","2257.00","","-0.27%"
"2017-01-20","2271.30","2270.00","2277.00","2265.00","","0.34%"
"2017-01-19","2263.70","2271.90","2274.30","2258.40","","-0.36%"
"2017-01-18","2271.90","2269.10","2272.00","2263.30","","0.18%"
"2017-01-17","2267.90","2269.10","2272.10","2262.80","","-0.29%"
"2017-01-13","2274.60","2272.70","2278.70","2271.50","","0.18%"
"2017-01-12","2270.40","2271.10","2271.80","2254.20","","-0.22%"
"2017-01-11","2275.30","2268.60","2275.30","2260.80","","0.28%"
"2017-01-10","2268.90","2269.70","2279.30","2265.30","","0.00%"
"2017-01-09","2268.90","2273.60","2275.50","2268.90","","-0.36%"
"2017-01-06","2277.00","2271.10","2282.10","2264.10","","0.35%"
"2017-01-05","2269.00","2268.20","2271.50","2260.40","","-0.08%"
"2017-01-04","2270.80","2261.60","2272.80","2261.60","","0.58%"
"2017-01-03","2257.80","2251.60","2263.90","2245.10","","0.85%"
"2016-12-30","2238.80","2251.60","2253.60","2233.60","","-0.47%"
"2016-12-29","2249.30","2249.50","2254.50","2244.60","","-0.03%"
"2016-12-28","2249.90","2270.20","2271.30","2249.10","","-0.84%"
"2016-12-27","2268.90","2266.20","2273.80","2266.20","","0.23%"
"2016-12-23","2263.80","2260.20","2263.80","2258.80","","0.12%"
"2016-12-22","2261.00","2262.90","2263.20","2256.10","","-0.19%"
"2016-12-21","2265.20","2270.50","2271.20","2265.20","","-0.25%"
"2016-12-20","2270.80","2266.50","2272.60","2266.10","","0.37%"
"2016-12-19","2262.50","2259.20","2267.50","2258.20","","0.19%"
"2016-12-16","2258.10","2266.80","2268.10","2254.20","","-0.17%"
"2016-12-15","2262.00","2253.80","2272.10","2253.80","","0.39%"
"2016-12-14","2253.30","2268.30","2276.20","2248.40","","-0.81%"
"2016-12-13","2271.70","2263.30","2277.50","2263.30","","0.65%"
"2016-12-12","2257.00","2258.80","2264.00","2252.40","","-0.11%"
"2016-12-09","2259.50","2249.70","2259.80","2249.20","","0.59%"
"2016-12-08","2246.20","2241.10","2251.70","2237.60","","0.22%"
"2016-12-07","2241.30","2210.70","2241.60","2208.90","","1.32%"
"2016-12-06","2212.20","2207.30","2212.80","2202.20","","0.34%"
"2016-12-05","2204.70","2200.70","2209.40","2200.00","","0.58%"
"2016-12-02","2191.90","2191.10","2197.90","2188.40","","0.04%"
"2016-12-01","2191.10","2200.20","2202.60","2187.40","","-0.35%"
"2016-11-30","2198.80","2205.00","2214.10","2198.80","","-0.27%"
"2016-11-29","2204.70","2200.80","2210.50","2198.20","","0.14%"
"2016-11-28","2201.70","2210.20","2211.10","2200.40","","-0.52%"
"2016-11-25","2213.30","2206.30","2213.30","2206.30","","0.39%"
"2016-11-23","2204.70","2198.60","2204.70","2194.50","","0.08%"
"2016-11-22","2202.90","2201.60","2204.80","2194.50","","0.21%"
"2016-11-21","2198.20","2186.40","2198.70","2186.40","","0.75%"
"2016-11-18","2181.90","2186.80","2189.90","2180.40","","-0.24%"
"2016-11-17","2187.10","2178.60","2188.10","2176.70","","0.47%"
"2016-11-16","2176.90","2177.50","2179.20","2172.20","","-0.16%"
"2016-11-15","2180.40","2168.30","2180.80","2166.40","","0.75%"
"2016-11-14","2164.20","2165.60","2171.40","2156.10","","-0.01%"
"2016-11-11","2164.40","2162.70","2165.90","2152.50","","-0.14%"
"2016-11-10","2167.50","2167.50","2182.30","2151.20","","0.19%"
"2016-11-09","2163.30","2131.60","2170.10","2125.30","","1.11%"
"2016-11-08","2139.60","2129.90","2146.90","2123.60","","0.38%"
"2016-11-07","2131.50","2100.60","2132.00","2100.60","","2.22%"
"2016-11-04","2085.20","2083.80","2099.10","2083.80","","-0.17%"
"2016-11-03","2088.70","2098.80","2102.60","2085.20","","-0.44%"
"2016-11-02","2097.90","2109.40","2111.80","2094.00","","-0.65%"
"2016-11-01","2111.70","2128.70","2131.40","2097.80","","-0.68%"
"2016-10-31","2126.20","2129.80","2133.20","2125.50","","-0.01%"
"2016-10-28","2126.40","2132.20","2140.70","2119.40","","-0.31%"
"2016-10-27","2133.00","2144.10","2147.10","2132.50","","-0.30%"
"2016-10-26","2139.40","2137.00","2145.70","2131.60","","-0.18%"
"2016-10-25","2143.20","2149.70","2151.40","2141.90","","-0.38%"
"2016-10-24","2151.30","2148.50","2154.80","2146.90","","0.47%"
"2016-10-21","2141.20","2139.40","2142.60","2130.10","","0.00%"
"2016-10-20","2141.30","2142.50","2147.20","2133.40","","-0.14%"
"2016-10-19","2144.30","2140.80","2148.40","2138.20","","0.22%"
"2016-10-18","2139.60","2138.30","2144.40","2135.50","","0.62%"
"2016-10-17","2126.50","2132.90","2135.60","2124.40","","-0.30%"
"2016-10-14","2133.00","2139.70","2149.20","2133.00","","0.02%"
"2016-10-13","2132.60","2130.30","2138.20","2114.70","","-0.31%"
"2016-10-12","2139.20","2137.70","2145.40","2132.80","","0.12%"
"2016-10-11","2136.70","2161.30","2161.60","2128.80","","-1.25%"
"2016-10-10","2163.70","2160.40","2169.60","2160.40","","0.46%"
"2016-10-07","2153.70","2164.20","2165.90","2144.80","","-0.33%"
"2016-10-06","2160.80","2158.20","2162.90","2150.30","","0.05%"
"2016-10-05","2159.70","2155.20","2163.90","2155.20","","0.43%"
"2016-10-04","2150.50","2163.40","2165.50","2144.00","","-0.50%"
"2016-10-03","2161.20","2164.30","2164.40","2154.80","","-0.33%"
"2016-09-30","2168.30","2156.50","2175.30","2156.50","","0.80%"
"2016-09-29","2151.10","2168.90","2172.70","2145.20","","-0.93%"
"2016-09-28","2171.40","2161.80","2172.40","2151.80","","0.53%"
"2016-09-27","2159.90","2146.00","2161.10","2141.60","","0.64%"
"2016-09-26","2146.10","2158.50","2158.50","2145.00","","-0.86%"
"2016-09-23","2164.70","2173.30","2173.80","2164.00","","-0.57%"
"2016-09-22","2177.20","2170.90","2180.00","2170.90","","0.65%"
"2016-09-21","2163.10","2144.60","2165.10","2139.60","","1.09%"
"2016-09-20","2139.80","2145.90","2150.80","2139.20","","0.03%"
"2016-09-19","2139.10","2144.00","2153.60","2135.90","","0.00%"
"2016-09-16","2139.20","2146.50","2146.50","2131.20","","-0.38%"
"2016-09-15","2147.30","2125.40","2151.30","2122.40","","1.01%"
"2016-09-14","2125.80","2127.90","2141.30","2119.90","","-0.06%"
"2016-09-13","2127.00","2150.50","2150.50","2120.30","","-1.48%"
"2016-09-12","2159.00","2120.90","2163.30","2119.10","","1.47%"
"2016-09-09","2127.80","2169.10","2169.10","2127.80","","-2.45%"
"2016-09-08","2181.30","2182.80","2184.90","2177.50","","-0.22%"
"2016-09-07","2186.20","2185.20","2187.90","2179.10","","-0.01%"
"2016-09-06","2186.50","2181.60","2186.60","2175.10","","0.30%"
"2016-09-02","2180.00","2177.50","2184.90","2173.60","","0.42%"
"2016-09-01","2170.90","2171.30","2173.60","2157.10","","0.00%"
"2016-08-31","2170.90","2173.60","2173.80","2161.30","","-0.24%"
"2016-08-30","2176.10","2179.40","2182.30","2170.40","","-0.20%"
"2016-08-29","2180.40","2170.20","2183.50","2170.20","","0.53%"
"2016-08-26","2169.00","2175.10","2187.90","2160.40","","-0.16%"
"2016-08-25","2172.50","2173.30","2179.00","2169.70","","-0.13%"
"2016-08-24","2175.40","2185.10","2186.70","2171.20","","-0.53%"
"2016-08-23","2186.90","2187.80","2193.40","2186.80","","0.20%"
"2016-08-22","2182.60","2181.60","2185.20","2176.00","","-0.06%"
"2016-08-19","2183.90","2184.20","2185.00","2175.10","","-0.14%"
"2016-08-18","2187.00","2181.90","2187.00","2180.50","","0.22%"
"2016-08-17","2182.20","2177.80","2183.10","2168.50","","0.18%"
